country,iso,language_code,language,search_field,keyword,theme,follower_min,follower_max,proposed_country_allocation,platform_note
Cameroon,CM,fr,French,Bio,thérapie cognitive et comportementale,Therapy approach,300,10000,100,
Cameroon,CM,fr,French,Bio,EMDR,Therapy approach,300,10000,100,
Cameroon,CM,fr,French,Bio,TCC,Therapy approach,300,10000,100,
Cameroon,CM,fr,French,Bio,sexologue,Professional role,300,10000,100,
Cameroon,CM,fr,French,Bio,thérapeute de couple,Professional role,300,10000,100,
Cameroon,CM,fr,French,Captions,santé mentale,Mental health,300,10000,100,
Cameroon,CM,fr,French,Captions,anxiété,Anxiety,300,10000,100,
Cameroon,CM,fr,French,Captions,burnout,Burnout / exhaustion,300,10000,100,
Cameroon,CM,fr,French,Captions,solitude,Loneliness,300,10000,100,
Cameroon,CM,fr,French,Captions,régulation émotionnelle,Emotional regulation,300,10000,100,
Cameroon,CM,fr,French,Captions,communication dans le couple,Couple / relationships,300,10000,100,
Cameroon,CM,fr,French,Captions,burnout parental,Parenting stress,300,10000,100,
Cameroon,CM,fr,French,Captions,addictions,Addictions,300,10000,100,
Cameroon,CM,fr,French,Captions,méditation de pleine conscience,Meditation / mindfulness,300,10000,100,
Cameroon,CM,fr,French,Captions,exercices de respiration,Breathing / coping,300,10000,100,
Cameroon,CM,fr,French,Captions,bien-être sexuel,Sexual wellbeing / intimacy,300,10000,100,
Cameroon,CM,fr,French,Captions,angoisse,Anxiety,300,10000,100,
Cameroon,CM,fr,French,Captions,attachement anxieux,Attachment,300,10000,100,
Cameroon,CM,fr,French,Captions,cohérence cardiaque,Breathing / coping,300,10000,100,
Cameroon,CM,fr,French,Captions,charge mentale,Parenting / stress,300,10000,100,
Cameroon,CM,fr,French,Captions,arrêter de fumer,Addictions,300,10000,100,
Cameroon,CM,fr,French,Captions,sobriété,Addictions,300,10000,100,
Cameroon,CM,fr,French,Captions,traumatisme psychologique,Psychological trauma,300,10000,100,
Cameroon,CM,fr,French,Captions,estime de soi,Self-esteem,300,10000,100,
Sweden,SE,sv,Swedish,Bio,psykolog,Professional role,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Bio,psykiater,Professional role,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Bio,psykoterapeut,Professional role,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Bio,kognitiv beteendeterapi,Therapy approach,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Bio,EMDR,Therapy approach,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Bio,KBT,Therapy approach,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,psykisk hälsa,Mental health,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,ångest,Anxiety,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,utmattning,Burnout / exhaustion,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,ensamhet,Loneliness,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,känsloreglering,Emotional regulation,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,parterapi,Couple / relationships,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,föräldrastress,Parenting stress,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,beroende,Addictions,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,mindfulnessmeditation,Meditation / mindfulness,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,andningsövningar,Breathing / coping,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,sexuell hälsa,Sexual wellbeing / intimacy,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,psykiskt trauma,Psychological trauma,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,självkänsla,Self-esteem,300,10000,100,Added market: 100 proposed
Sweden,SE,sv,Swedish,Captions,ängslig anknytning,Attachment,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Bio,psykolog,Professional role,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Bio,psykiater,Professional role,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Bio,psykoterapeut,Professional role,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Bio,kognitiv beteendeterapi,Therapy approach,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Bio,EMDR,Therapy approach,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Bio,KBT,Therapy approach,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,psykisk hälsa,Mental health,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,ångest,Anxiety,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,utmattning,Burnout / exhaustion,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,ensamhet,Loneliness,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,känsloreglering,Emotional regulation,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,parterapi,Couple / relationships,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,föräldrastress,Parenting stress,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,beroende,Addictions,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,mindfulnessmeditation,Meditation / mindfulness,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,andningsövningar,Breathing / coping,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,sexuell hälsa,Sexual wellbeing / intimacy,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,psykiskt trauma,Psychological trauma,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,självkänsla,Self-esteem,300,10000,100,Added market: 100 proposed
Finland,FI,sv,Swedish,Captions,ängslig anknytning,Attachment,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Bio,psykologi,Professional role,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Bio,psykiatri,Professional role,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Bio,psykoterapeutti,Professional role,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Bio,kognitiivinen käyttäytymisterapia,Therapy approach,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Bio,EMDR,Therapy approach,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,mielenterveys,Mental health,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,ahdistus,Anxiety,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,työuupumus,Burnout / exhaustion,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,yksinäisyys,Loneliness,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,tunteiden säätely,Emotional regulation,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,pariterapia,Couple / relationships,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,vanhemmuuden uupumus,Parenting stress,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,riippuvuus,Addictions,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,mindfulness-meditaatio,Meditation / mindfulness,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,hengitysharjoitukset,Breathing / coping,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,seksuaalinen hyvinvointi,Sexual wellbeing / intimacy,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,psyykkinen trauma,Psychological trauma,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,itsetunto,Self-esteem,300,10000,100,Added market: 100 proposed
Finland,FI,fi,Finnish,Captions,ahdistunut kiintymyssuhde,Attachment,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Bio,psykolog,Professional role,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Bio,psykiater,Professional role,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Bio,psykoterapeut,Professional role,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Bio,kognitiv adfærdsterapi,Therapy approach,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Bio,EMDR,Therapy approach,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,mental sundhed,Mental health,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,angst,Anxiety,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,udbrændthed,Burnout / exhaustion,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,ensomhed,Loneliness,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,følelsesregulering,Emotional regulation,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,parterapi,Couple / relationships,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,forældrestress,Parenting stress,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,afhængighed,Addictions,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,mindfulnessmeditation,Meditation / mindfulness,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,åndedrætsøvelser,Breathing / coping,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,seksuel trivsel,Sexual wellbeing / intimacy,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,psykisk traume,Psychological trauma,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,selvværd,Self-esteem,300,10000,100,Added market: 100 proposed
Denmark,DK,da,Danish,Captions,ængstelig tilknytning,Attachment,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Bio,psycholog,Professional role,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Bio,psycholožka,Professional role,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Bio,psychiatr,Professional role,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Bio,psychiatrička,Professional role,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Bio,psychoterapeut,Professional role,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Bio,psychoterapeutka,Professional role,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Bio,kognitivně behaviorální terapie,Therapy approach,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Bio,EMDR,Therapy approach,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Bio,KBT,Therapy approach,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,duševní zdraví,Mental health,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,úzkost,Anxiety,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,syndrom vyhoření,Burnout / exhaustion,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,osamělost,Loneliness,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,regulace emocí,Emotional regulation,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,párová terapie,Couple / relationships,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,rodičovské vyhoření,Parenting stress,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,závislosti,Addictions,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,meditace všímavosti,Meditation / mindfulness,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,dechová cvičení,Breathing / coping,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,sexuální zdraví,Sexual wellbeing / intimacy,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,psychické trauma,Psychological trauma,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,sebeúcta,Self-esteem,300,10000,100,Added market: 100 proposed
Czechia,CZ,cs,Czech,Captions,úzkostná citová vazba,Attachment,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Bio,pszichológus,Professional role,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Bio,pszichiáter,Professional role,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Bio,pszichoterapeuta,Professional role,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Bio,kognitív viselkedésterápia,Therapy approach,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Bio,EMDR,Therapy approach,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,mentális egészség,Mental health,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,szorongás,Anxiety,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,kiégés,Burnout / exhaustion,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,magány,Loneliness,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,érzelemszabályozás,Emotional regulation,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,párterápia,Couple / relationships,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,szülői kiégés,Parenting stress,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,függőség,Addictions,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,tudatos jelenlét meditáció,Meditation / mindfulness,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,légzőgyakorlatok,Breathing / coping,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,szexuális jóllét,Sexual wellbeing / intimacy,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,lelki trauma,Psychological trauma,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,önbecsülés,Self-esteem,300,10000,100,Added market: 100 proposed
Hungary,HU,hu,Hungarian,Captions,szorongó kötődés,Attachment,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,psychologist,Professional role,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,psychiatrist,Professional role,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,psychotherapist,Professional role,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,mental health counselor,Professional role,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,mental health counsellor,Professional role,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,cognitive behavioral therapy,Therapy approach,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,EMDR,Therapy approach,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,CBT,Therapy approach,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,cognitive behavioural therapy,Therapy approach,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,sex therapist,Professional role,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Bio,couples therapist,Professional role,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,mental health,Mental health,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,anxiety,Anxiety,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,burnout,Burnout / exhaustion,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,loneliness,Loneliness,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,emotional regulation,Emotional regulation,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,couples communication,Couple / relationships,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,parental burnout,Parenting stress,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,addiction recovery,Addictions,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,mindfulness meditation,Meditation / mindfulness,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,breathing exercises,Breathing / coping,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,sexual wellbeing,Sexual wellbeing / intimacy,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,anxious attachment,Attachment,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,relationship advice,Couple / relationships,300,10000,100,Added market: 100 proposed
Lebanon,LB,en,English,Captions,quit smoking,Addictions,300,10000,100,Added market: 100 proposed
